"site","ozone","month","year","lat","lon"
2551,0.0481757971014493,4,2015,32.79215,-115.56299
2589,0.0376480620155039,4,2015,32.63123,-117.05905
2593,0.0387167630057803,4,2015,34.60582,-120.07507
2596,0.0403312883435583,4,2015,33.99952,-117.41595
2613,0.0333075581395349,4,2015,37.22687,-121.97969
2622,0.0329116788321168,4,2015,37.9723,-122.52011
2628,0.0358555555555556,4,2015,36.843425,-121.3621
2650,0.0526010606060606,4,2015,34.4165,-117.28559
2655,0.0319506607929515,4,2015,38.31139,-122.2942
2731,0.034185628742515,4,2015,38.61374,-121.36801
2744,0.034892576419214,4,2015,39.18919,-121.99887
2752,0.0369971014492754,4,2015,41.72679,-122.63359
2772,0.0400105797101449,4,2015,35.438035,-119.016787
2804,0.0382156976744186,4,2015,38.0063,-121.64191
2806,0.0395776162790698,4,2015,37.65446,-122.03155
2829,0.0364362745098039,4,2015,40.55013,-122.38092
2830,0.0536107575757576,4,2015,34.42505,-117.58982
2831,0.0364821114369501,4,2015,37.936,-122.0262
2833,0.0394933042212518,4,2015,37.642165,-120.994212
2844,0.0408300751879699,4,2015,36.84157,-119.87449
2849,0.0433358744394619,4,2015,34.14437,-117.85038
2880,0.0428563049853372,4,2015,34.276316,-118.683685
2898,0.0400051094890511,4,2015,34.06698,-117.75138
2899,0.0388219662058372,4,2015,34.06653,-118.22676
2914,0.0381546391752577,4,2015,39.033054,-122.921944
2919,0.045787610619469,4,2015,35.05156,-119.40263
2923,0.0450430303030303,4,2015,34.89405,-117.02471
2937,0.04461664,4,2015,33.67458,-117.9256
2943,0.0447475627769572,4,2015,33.67653,-117.33104
2954,0.0378548387096774,4,2015,34.52745,-120.19666
2955,0.0393668115942029,4,2015,35.614668,-120.656912
2956,0.0367852173913044,4,2015,38.74643,-121.26498
2957,0.0368702290076336,4,2015,34.5417,-119.79152
2958,0.0336958395245171,4,2015,39.13868,-121.61884
2968,0.0393878260869565,4,2015,37.98178,-120.378551
2972,0.043725988700565,4,2015,40.53996,-121.57646
2977,0.0320449275362319,4,2015,38.30256,-121.42083
2981,0.0372844927536232,4,2015,35.50349,-119.27264
2983,0.0388844507845934,4,2015,36.48329,-121.15682
2984,0.0411239554317549,4,2015,34.210169,-118.870509
2991,0.0342800586510264,4,2015,34.25239,-119.143182
2992,0.0425110456553755,4,2015,34.725342,-120.428716
2993,0.0326421511627907,4,2015,38.342606,-120.764426
2996,0.0379943074003795,4,2015,37.48822,-120.83592
3003,0.037740625,4,2015,34.403052,-119.457914
3010,0.0294112,4,2015,39.14566,-123.20298
3011,0.0332011217948718,4,2015,38.56844,-121.49311
3017,0.0446139941690962,4,2015,38.725282,-120.821916
3018,0.0479615931721195,4,2015,37.713136,-119.706235
3022,0.0362384105960265,4,2015,37.28177,-120.43368
3023,0.0445822147651007,4,2015,34.59593,-120.63129
3026,0.0427891654465593,4,2015,36.819313,-119.716389
3032,0.0325438547486033,4,2015,40.45318,-122.29883
3033,0.0348969072164949,4,2015,38.654068,-122.901867
3036,0.0467182705718271,4,2015,36.566128,-118.7777
3101,0.0498516320474777,4,2015,34.48976,-120.0469
3121,0.0542419448476052,4,2015,35.05045,-118.14778
3126,0.0503938547486034,4,2015,39.23352,-121.05567
3129,0.040937134502924,4,2015,36.31572,-119.64323
3135,0.0447024637681159,4,2015,32.67618,-115.48307
3140,0.0334701166180758,4,2015,37.07939,-121.60004
3144,0.0344234782608696,4,2015,38.20185,-120.680277
3146,0.039951884057971,4,2015,35.356615,-119.062613
3151,0.0535586592178771,4,2015,36.50881,-116.84767
3152,0.0591194879089616,4,2015,34.06959,-116.38893
3153,0.0378200589970501,4,2015,34.445505,-119.828452
3168,0.0494094512195122,4,2015,33.920767,-116.858413
3172,0.0378184357541899,4,2015,34.448057,-119.231299
3186,0.0342859420289855,4,2015,33.213488,-115.545136
3187,0.0390444444444444,4,2015,38.683293,-121.164442
3198,0.0424307692307692,4,2015,33.21701,-117.39616
3200,0.0327033426183844,4,2015,36.98332,-121.98822
3209,0.0394355300859599,4,2015,38.49444,-121.21115
3211,0.0393753799392097,4,2015,36.86719,-120.01011
3215,0.0474123456790123,4,2015,35.774455,-117.372102
3247,0.0312769005847953,4,2015,37.74306,-122.16994
3249,0.0349694366197183,4,2015,38.66121,-121.73269
3251,0.0401322674418605,4,2015,35.0315,-120.50101
3265,0.0446529061102832,4,2015,33.63005,-117.67588
3415,0.037005270863836,4,2015,38.22709,-122.07566
3484,0.0461918767507003,4,2015,36.48943,-118.829138
3486,0.0344932944606414,4,2015,34.942872,-120.435611
3489,0.0350944444444444,4,2015,36.694261,-121.623271
3490,0.0336188321167883,4,2015,37.6875,-121.7842
3491,0.0457097953216374,4,2015,39.708454,-121.617309
3495,0.0488538011695906,4,2015,35.644167,-120.23
3500,0.0493318181818182,4,2015,34.51096,-117.32555
3502,0.0456887218045113,4,2015,34.38337,-118.52839
3505,0.0383537604456824,4,2015,34.404281,-118.80998
3658,0.0508437025796662,4,2015,34.66959,-118.13068
3661,0.0325607594936709,4,2015,37.348488,-121.894936
3665,0.040141788856305,4,2015,34.427753,-119.690912
3668,0.0354313043478261,4,2015,37.9604,-122.35685
3673,0.0435489082969432,4,2015,33.61235,-114.60209
3674,0.03530625,4,2015,33.83061,-117.9385
3678,0.037426338028169,4,2015,38.35655,-121.94986
3683,0.040787874251497,4,2015,33.95507,-118.43049
3688,0.0382831412103746,4,2015,35.25651,-120.6693
3690,0.0408806907378336,4,2015,32.70139,-117.1528
3693,0.0362244865718799,4,2015,34.01029,-118.0685
3694,0.041013698630137,4,2015,35.35472,-120.04019
3696,0.0465863708399366,4,2015,37.68268,-121.44238
3697,0.0571374474053296,4,2015,33.7411,-115.8206
3702,0.0368866366366366,4,2015,33.99636,-117.4924
3714,0.036231884057971,4,2015,39.53387,-122.190834
3716,0.0295209401709402,4,2015,40.77678,-124.17949
3726,0.0347694444444444,4,2015,36.209018,-121.125959
3732,0.0575186246418338,4,2015,33.93983,-115.41085
3733,0.0579504504504504,4,2015,35.1019,-115.7767
3738,0.0334667630057803,4,2015,38.650783,-121.506767
3739,0.0472814930015552,4,2015,32.57816,-116.92135
3742,0.0315578717201166,4,2015,37.8148,-122.28236
3743,0.0347825347758887,4,2015,33.901445,-118.204989
3746,0.0408591352859135,4,2015,40.689075,-122.402255
3758,0.0381502521008403,4,2015,35.23918,-118.78863
3759,0.039363503649635,4,2015,36.63424,-120.38234
3763,0.0305132275132275,4,2015,36.03179,-119.05505
3766,0.0441408882082695,4,2015,32.84547,-117.12389
3771,0.0389911504424779,4,2015,36.95326,-120.03419
3773,0.0449502898550725,4,2015,37.689609,-121.631964
3774,0.0332696682464455,4,2015,33.8025,-118.22
3777,0.0539924889543446,4,2015,33.583018,-117.072202
3779,0.0376610951008646,4,2015,40.71527,-124.20149
3781,0.0409755988023952,4,2015,36.78538,-119.77321
3782,0.0332178779069767,4,2015,37.74367,-121.93419
3783,0.0346642752562226,4,2015,39.76168,-121.84047
3787,0.0416044444444445,4,2015,35.33156,-118.9999
3796,0.0360070323488045,4,2015,38.88563,-121.30208
3804,0.0288806734992679,4,2015,38.403765,-122.818294
3806,0.0412442996742671,4,2015,32.817978,-116.968133
3812,0.0354273255813954,4,2015,35.49442,-120.66622
3816,0.0379831932773109,4,2015,40.17088,-122.25556
2008,0.0355426136363636,5,2015,34.46248,-120.02547
2013,0.0442161016949153,5,2015,36.70556,-119.74139
2016,0.0340108254397835,5,2015,36.48187,-121.73333
2032,0.0417775596072931,5,2015,36.33252,-119.29095
2077,0.0420818820224719,5,2015,34.05965,-117.14734
2094,0.0356148667601683,5,2015,37.95075,-121.26897
2114,0.0442525107604017,5,2015,36.59744,-119.50369
2116,0.0439570259208731,5,2015,37.36075,-118.3308
2123,0.0424444444444444,5,2015,38.71209,-121.38108
2125,0.0346973314606742,5,2015,37.48293,-122.20348
2143,0.0348549789621318,5,2015,38.53455,-121.7734
2160,0.0346538129496403,5,2015,34.13265,-118.12714
2199,0.0549426705370102,5,2015,33.85262,-116.54099
2221,0.0402749529190207,5,2015,34.106678,-117.274063
2249,0.0368108345534407,5,2015,33.92505,-117.95259
2263,0.0422827988338192,5,2015,33.127708,-117.075327
2266,0.0389686764705882,5,2015,34.10015,-117.49198
2312,0.0404021246458924,5,2015,35.345607,-118.851825
2320,0.0348328190743338,5,2015,36.99958,-121.57466
2321,0.0388495077355837,5,2015,35.366386,-120.842602
2360,0.0382794326241135,5,2015,34.63782,-120.4575
2368,0.0434097693351425,5,2015,32.952499,-117.263336
2373,0.0356650636492221,5,2015,37.76595,-122.39902
2410,0.0369475714285714,5,2015,38.10251,-122.238
2420,0.0426347826086957,5,2015,34.1992,-118.53275
2460,0.044880059970015,5,2015,32.84232,-116.76831
2484,0.0377220588235294,5,2015,34.13648,-117.92392
2485,0.0400739385065886,5,2015,34.10367,-117.62906
2494,0.0379043026706231,5,2015,34.05109,-118.4564
2499,0.0504888732394366,5,2015,34.24313,-117.2723
2525,0.0425244725738397,5,2015,33.78933,-117.22764
2551,0.0449181179775281,5,2015,32.79215,-115.56299
2589,0.0393765243902439,5,2015,32.63123,-117.05905
2593,0.0385811001410437,5,2015,34.60582,-120.07507
2596,0.0417405714285714,5,2015,33.99952,-117.41595
2613,0.0335430575035063,5,2015,37.22687,-121.97969
2622,0.0335104815864023,5,2015,37.9723,-122.52011
2628,0.0358425302826379,5,2015,36.843425,-121.3621
2650,0.0511555718475073,5,2015,34.4165,-117.28559
2655,0.0332221126760563,5,2015,38.31139,-122.2942
2731,0.037941504178273,5,2015,38.61374,-121.36801
2744,0.0372539971949509,5,2015,39.18919,-121.99887
2752,0.0351274787535411,5,2015,41.72679,-122.63359
2772,0.0411638148667602,5,2015,35.438035,-119.016787
2804,0.0384390870185449,5,2015,38.0063,-121.64191
2806,0.0377430575035063,5,2015,37.65446,-122.03155
2829,0.0385764546684709,5,2015,40.55013,-122.38092
2830,0.0519124633431085,5,2015,34.42505,-117.58982
2831,0.0376370266479663,5,2015,37.936,-122.0262
2833,0.0413261235955056,5,2015,37.642165,-120.994212
2844,0.0429597122302158,5,2015,36.84157,-119.87449
2849,0.0379340455840456,5,2015,34.14437,-117.85038
2878,0.0497536723163842,5,2015,33.708573,-116.215395
2880,0.0391590909090909,5,2015,34.276316,-118.683685
2898,0.0392442028985507,5,2015,34.06698,-117.75138
2899,0.0366759420289855,5,2015,34.06653,-118.22676
2914,0.0340867709815078,5,2015,39.033054,-122.921944
2919,0.0463150492264416,5,2015,35.05156,-119.40263
2923,0.0471763929618768,5,2015,34.89405,-117.02471
2937,0.0459011627906977,5,2015,33.67458,-117.9256
2943,0.0447453576864536,5,2015,33.67653,-117.33104
2954,0.0333295454545455,5,2015,34.52745,-120.19666
2955,0.0376631136044881,5,2015,35.614668,-120.656912
2956,0.0399226804123711,5,2015,38.74643,-121.26498
2957,0.033755223880597,5,2015,34.5417,-119.79152
2958,0.0358711511789182,5,2015,39.13868,-121.61884
2968,0.042,5,2015,37.98178,-120.378551
2972,0.0416227951153324,5,2015,40.53996,-121.57646
2977,0.0346096551724138,5,2015,38.30256,-121.42083
2981,0.0397880785413745,5,2015,35.50349,-119.27264
2983,0.0358043775649795,5,2015,36.48329,-121.15682
2984,0.0365309139784946,5,2015,34.210169,-118.870509
2991,0.0328976157082749,5,2015,34.25239,-119.143182
2992,0.0398459343794579,5,2015,34.725342,-120.428716
2993,0.0353091164095372,5,2015,38.342606,-120.764426
2996,0.0406981402002861,5,2015,37.48822,-120.83592
3003,0.0310143884892086,5,2015,34.403052,-119.457914
3010,0.0324590570719603,5,2015,39.14566,-123.20298
3011,0.0376057746478873,5,2015,38.56844,-121.49311
3017,0.0448542134831461,5,2015,38.725282,-120.821916
3018,0.0484278002699055,5,2015,37.713136,-119.706235
3022,0.0422323580034423,5,2015,37.28177,-120.43368
3023,0.0407739130434783,5,2015,34.59593,-120.63129
3026,0.0443021582733813,5,2015,36.819313,-119.716389
3032,0.0374963265306122,5,2015,40.45318,-122.29883
3033,0.0326191819464034,5,2015,38.654068,-122.901867
3036,0.0449093369418133,5,2015,36.566128,-118.7777
3101,0.0436463768115942,5,2015,34.48976,-120.0469
3117,0.0474225806451613,5,2015,39.205556,-121.820461
3121,0.0557388499298738,5,2015,35.05045,-118.14778
3126,0.0527870094722598,5,2015,39.23352,-121.05567
3129,0.0435354107648725,5,2015,36.31572,-119.64323
3135,0.042985553997195,5,2015,32.67618,-115.48307
3140,0.0359608695652174,5,2015,37.07939,-121.60004
3144,0.0346870967741936,5,2015,38.20185,-120.680277
3146,0.0426221590909091,5,2015,35.356615,-119.062613
3151,0.0558975409836066,5,2015,36.50881,-116.84767
3152,0.0584002713704206,5,2015,34.06959,-116.38893
3153,0.03582,5,2015,34.445505,-119.828452
3157,0.0495897615708275,5,2015,39.318056,-120.845556
3158,0.0534569424964937,5,2015,40.2622,-122.0928
3161,0.0472529494382022,5,2015,37.54377,-119.83957
3168,0.0481601156069364,5,2015,33.920767,-116.858413
3172,0.0326720647773279,5,2015,34.448057,-119.231299
3186,0.0427883590462833,5,2015,33.213488,-115.545136
3187,0.0397808988764045,5,2015,38.683293,-121.164442
3196,0.0421861870503597,5,2015,38.89094,-121.00337
3198,0.0422599704579025,5,2015,33.21701,-117.39616
3200,0.0322382234185734,5,2015,36.98332,-121.98822
3209,0.0386112637362637,5,2015,38.49444,-121.21115
3211,0.0411569186875892,5,2015,36.86719,-120.01011
3215,0.0482063142437592,5,2015,35.774455,-117.372102
3247,0.035692123769339,5,2015,37.74306,-122.16994
3249,0.0353811653116531,5,2015,38.66121,-121.73269
3251,0.0380859154929577,5,2015,35.0315,-120.50101
3265,0.0415178826895565,5,2015,33.63005,-117.67588
3415,0.036941847041847,5,2015,38.22709,-122.07566
3484,0.0471127717391304,5,2015,36.48943,-118.829138
3486,0.0352704641350211,5,2015,34.942872,-120.435611
3489,0.0379086021505376,5,2015,36.694261,-121.623271
3490,0.0369473980309423,5,2015,37.6875,-121.7842
3491,0.0482108146067416,5,2015,39.708454,-121.617309
3495,0.0437179487179487,5,2015,35.644167,-120.23
3500,0.0486041481481481,5,2015,34.51096,-117.32555
3502,0.0421672199170124,5,2015,34.38337,-118.52839
3505,0.0335013440860215,5,2015,34.404281,-118.80998
3658,0.0552648529411765,5,2015,34.66959,-118.13068
3661,0.0354483483483483,5,2015,37.348488,-121.894936
3665,0.0361471830985916,5,2015,34.427753,-119.690912
3668,0.0359015804597701,5,2015,37.9604,-122.35685
3673,0.04169396914446,5,2015,33.61235,-114.60209
3674,0.0354653963414634,5,2015,33.83061,-117.9385
3678,0.0354130434782609,5,2015,38.35655,-121.94986
3683,0.0418636233951498,5,2015,33.95507,-118.43049
3688,0.0378141654978962,5,2015,35.25651,-120.6693
3690,0.0422645739910314,5,2015,32.70139,-117.1528
3693,0.0358581661891118,5,2015,34.01029,-118.0685
3694,0.0391809256661992,5,2015,35.35472,-120.04019
3696,0.0424913043478261,5,2015,37.68268,-121.44238
3697,0.0541491935483871,5,2015,33.7411,-115.8206
3702,0.0418771317829457,5,2015,33.99636,-117.4924
3714,0.0397670406732118,5,2015,39.53387,-122.190834
3716,0.0315713656387665,5,2015,40.77678,-124.17949
3726,0.0350161290322581,5,2015,36.209018,-121.125959
3732,0.0532983870967742,5,2015,33.93983,-115.41085
3733,0.0593387096774194,5,2015,35.1019,-115.7767
3738,0.0374375939849624,5,2015,38.650783,-121.506767
3739,0.043614934114202,5,2015,32.57816,-116.92135
3742,0.0342005797101449,5,2015,37.8148,-122.28236
3743,0.036656,5,2015,33.901445,-118.204989
3746,0.0424709851551957,5,2015,40.689075,-122.402255
3758,0.0382378737541528,5,2015,35.23918,-118.78863
3759,0.0390900140646976,5,2015,36.63424,-120.38234
3763,0.0359229651162791,5,2015,36.03179,-119.05505
3766,0.0409398601398601,5,2015,32.84547,-117.12389
3771,0.0408107344632768,5,2015,36.95326,-120.03419
3773,0.0408252824858757,5,2015,37.689609,-121.631964
3774,0.0334547413793103,5,2015,33.8025,-118.22
3777,0.0442970042796006,5,2015,33.583018,-117.072202
3779,0.0355956390977444,5,2015,40.71527,-124.20149
3781,0.0426853693181818,5,2015,36.78538,-119.77321
3782,0.0360886075949367,5,2015,37.74367,-121.93419
3783,0.0383698005698006,5,2015,39.76168,-121.84047
3787,0.0439405940594059,5,2015,35.33156,-118.9999
3796,0.0393504736129905,5,2015,38.88563,-121.30208
3804,0.0291282700421941,5,2015,38.403765,-122.818294
3806,0.0384153605015674,5,2015,32.817978,-116.968133
3812,0.0346455696202532,5,2015,35.49442,-120.66622
3816,0.0410213802435724,5,2015,40.17088,-122.25556
2008,0.0277787610619469,6,2015,34.46248,-120.02547
2013,0.0494576757532281,6,2015,36.70556,-119.74139
2016,0.0252736111111111,6,2015,36.48187,-121.73333
2032,0.0463018998272884,6,2015,36.33252,-119.29095
2077,0.0495054093567251,6,2015,34.05965,-117.14734
2094,0.0348398550724638,6,2015,37.95075,-121.26897
2114,0.0487423780487805,6,2015,36.59744,-119.50369
2116,0.0448779184247539,6,2015,37.36075,-118.3308
2123,0.043172131147541,6,2015,38.71209,-121.38108
2125,0.0237526850507983,6,2015,37.48293,-122.20348
2143,0.0328967889908257,6,2015,38.53455,-121.7734
2160,0.0332915662650602,6,2015,34.13265,-118.12714
2199,0.0598947289156627,6,2015,33.85262,-116.54099
2221,0.0490096153846154,6,2015,34.106678,-117.274063
2249,0.0353476550680787,6,2015,33.92505,-117.95259
2263,0.0354594180704441,6,2015,33.127708,-117.075327
2266,0.0414868381240545,6,2015,34.10015,-117.49198
2312,0.0486517298187809,6,2015,35.345607,-118.851825
2320,0.0295785195936139,6,2015,36.99958,-121.57466
2321,0.028467343976778,6,2015,35.366386,-120.842602
2360,0.0283387334315169,6,2015,34.63782,-120.4575
2368,0.036271186440678,6,2015,32.952499,-117.263336
2373,0.0252223583460949,6,2015,37.76595,-122.39902
2410,0.029080412371134,6,2015,38.10251,-122.238
2420,0.0444143504531722,6,2015,34.1992,-118.53275
2460,0.0474869831546708,6,2015,32.84232,-116.76831
2484,0.0373113464447806,6,2015,34.13648,-117.92392
2485,0.0435555886736215,6,2015,34.10367,-117.62906
2494,0.0332145675265554,6,2015,34.05109,-118.4564
2499,0.062910480349345,6,2015,34.24313,-117.2723
2525,0.0472341534008683,6,2015,33.78933,-117.22764
2551,0.0432033674963397,6,2015,32.79215,-115.56299
2589,0.031840490797546,6,2015,32.63123,-117.05905
2593,0.0293924418604651,6,2015,34.60582,-120.07507
2596,0.0456787267080745,6,2015,33.99952,-117.41595
2613,0.0288865217391304,6,2015,37.22687,-121.97969
2622,0.0255153846153846,6,2015,37.9723,-122.52011
2628,0.0286286509040334,6,2015,36.843425,-121.3621
2650,0.0562762340036563,6,2015,34.4165,-117.28559
2655,0.0277050946142649,6,2015,38.31139,-122.2942
2731,0.0378717201166181,6,2015,38.61374,-121.36801
2744,0.0367779710144928,6,2015,39.18919,-121.99887
2752,0.036781976744186,6,2015,41.72679,-122.63359
2772,0.0486702898550725,6,2015,35.438035,-119.016787
2804,0.0347859420289855,6,2015,38.0063,-121.64191
2806,0.0293750724637681,6,2015,37.65446,-122.03155
2829,0.0391245441795231,6,2015,40.55013,-122.38092
2830,0.0588678787878788,6,2015,34.42505,-117.58982
2831,0.0336947674418605,6,2015,37.936,-122.0262
2833,0.0443747826086957,6,2015,37.642165,-120.994212
2844,0.0479241773962804,6,2015,36.84157,-119.87449
2849,0.0392312316715543,6,2015,34.14437,-117.85038
2878,0.0526943786982249,6,2015,33.708573,-116.215395
2880,0.0385936139332366,6,2015,34.276316,-118.683685
2898,0.0435323426573427,6,2015,34.06698,-117.75138
2899,0.0314935338345865,6,2015,34.06653,-118.22676
2914,0.0375862573099415,6,2015,39.033054,-122.921944
2919,0.0527979651162791,6,2015,35.05156,-119.40263
2923,0.0499456586826347,6,2015,34.89405,-117.02471
2937,0.0396737274220033,6,2015,33.67458,-117.9256
2943,0.0461414414414414,6,2015,33.67653,-117.33104
2954,0.0262470588235294,6,2015,34.52745,-120.19666
2955,0.0356342028985507,6,2015,35.614668,-120.656912
2956,0.0413063309352518,6,2015,38.74643,-121.26498
2957,0.0310382262996942,6,2015,34.5417,-119.79152
2958,0.0381448979591837,6,2015,39.13868,-121.61884
2968,0.0513589855072464,6,2015,37.98178,-120.378551
2972,0.044518156424581,6,2015,40.53996,-121.57646
2977,0.0327988505747126,6,2015,38.30256,-121.42083
2981,0.0413146376811594,6,2015,35.50349,-119.27264
2983,0.035033527696793,6,2015,36.48329,-121.15682
2984,0.0322361111111111,6,2015,34.210169,-118.870509
2991,0.0276656976744186,6,2015,34.25239,-119.143182
2992,0.0287964338781575,6,2015,34.725342,-120.428716
2993,0.0421978260869565,6,2015,38.342606,-120.764426
2996,0.0449827338129496,6,2015,37.48822,-120.83592
3003,0.0260044117647059,6,2015,34.403052,-119.457914
3010,0.0304508009153318,6,2015,39.14566,-123.20298
3011,0.0357821739130435,6,2015,38.56844,-121.49311
3017,0.0534849056603774,6,2015,38.725282,-120.821916
3018,0.0540157819225251,6,2015,37.713136,-119.706235
3022,0.0466008522727273,6,2015,37.28177,-120.43368
